objectid,accident,agency,inv_date,complaint,injured,killed,min_inj,dis_inj,severity,county,city,troop,no_vehicle,motor_veh,left_scene,dist_feet,dist_mile,inter_loc,direction,on_street,at_street,light_cond,acc_type,on_off_rd,two_veh,day_week,dr_drink,dr_drug,ped_drink,ped_drug,speed,dr_under21,dr_under25,dr_over55,dr_over64,electrical,emer_veh,stop_sign,yield_sign,czone,hazmat,aggressive,cell_phone,texting,veh_defect,school_bus,truck,motorcycle,atv,pickup,cmv,gps_lat,gps_long,severity_fatal,acc_date,acc_time,narrative
845967,3190011250,Missouri State Highway Patrol-Troop A,1556582400000,190236771,1,0,1,0,Personal Injury,JOHNSON,NON-CITY OR UNINCORPORATED,A,1,1,0,3168,0.6,B ,E ,US 50,MO 13,Dark-Unlighted,Fixed Object,2,,Tue     ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.77334,-93.69672,0,04/30/2019,21:05:00,CRASH OCCURRED AS VEHICLE 1 LOST CONTROL DUE TO WATER ON THE ROADWAY. VEHICLE 1 TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY AND STRUCK A UTILITY POLE.
876006,3190011871,Missouri State Highway Patrol-Troop A,1556582400000,190236788,1,0,1,0,Personal Injury,PLATTE,KANSAS CITY,A,1,1,0,185,0.04,B ,N,IS 29,ERM NORTH IS 29 MILE 90,Dark-Unlighted,Other Object,1,,Tue     ,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,39.25358,-94.65822,0,04/30/2019,21:25:00,"CRASH OCCURRED AS VEHICLE 1 WAS NORTHBOUND ON I-29. VEHICLE 1 STRUCK A SIGN IN THE ROADWAY AND THEN CAME TO REST. ASSISTED BY CPL J. A. GREEN /1190/, TPR R. T. CARTER /324/ AND KANSAS CITY POLICE DEPARTMENT"
1047812,3190011172,Missouri State Highway Patrol-Troop I,1556582400000,190236818,1,0,1,0,Personal Injury,CRAWFORD,ST CLOUD,I,1,1,0,1100,0.21,B ,W ,IS 44,ERM WEST IS 44 MILE 2216,Dark-Unlighted,Fixed Object,2,,Tue     ,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.17943,-91.20672,0,04/30/2019,21:50:00,"VEHICLE 1 WAS TRAVELING WESTBOUMD IN THE RAIN, TOO FAST FOR CONDITIONS.  VEHICLE TRAVELED OFF THE RIGHT SIDE OF THE ROAD, STRIKING AN EMBANKMENT AND OVERTURNING BEFORE CROSSING THE OUTER ROAD. CAME TO REST OFF THE RIGHT SIDE OF THE OUTER ROAD."
1162890,3190011350,Missouri State Highway Patrol-Troop F,1556582400000,190236940,2,0,2,0,Personal Injury,MILLER,NON-CITY OR UNINCORPORATED,F,1,1,0,190,0.04,B ,N,CRD WALNUT GROVE RD,NOR 54,Dark-Unlighted,Immersion,1,,Tue     ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,38.24585,-92.60639,0,04/30/2019,21:45:00,"CRASH OCCURRED AS VEHICLE 1 WAS ATTEMPTING TO CROSS A LOW WATER CROSSING AND WAS SWEPT DOWNSTREAM.  ASSISTED BY SGT. J. E. LOWARY (466), TPR. B. J. GEIER (599), TPR. S. W. MAHANEY (921) AND THE MILLER COUNTY SHERIFF'S DEPARTMENT,"
1148007,3190011096,Missouri State Highway Patrol-Troop E,1556668800000,190237032,1,0,1,0,Personal Injury,STODDARD,NON-CITY OR UNINCORPORATED,E,1,1,0,369,0.07,B ,E ,RT Y,BRIDGE X0829,Dark-Unlighted,Fixed Object,2,,Wed     ,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.964,-89.82409,0,05/01/2019,05:35:00,***STATE PROPERTY DAMAGE*** CRASH OCCURRED AS VEHICLE 1 RAN OFF THE RIGHT SIDE OF THE ROADWAY STRUCK A DITCH AND OVERTURNED. DAMAGE TO A BRIDGE WEIGHT RESTRICTION SIGN
1031341,3190011119,Missouri State Highway Patrol-Troop I,1556668800000,190237048,1,0,0,1,Personal Injury,PULASKI,ST ROBERT,I,1,1,0,327,0.06,A ,W ,IS 44,RP 982750,Daylight,Fixed Object,2,,Wed     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8243,-92.17383,0,05/01/2019,06:15:00,"OCCURRED AS VEHICLE 1 TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY, STRUCK A POST, A MILE MARKER SIGN AND OVERTURNED COMING TO REST ON ITS TOP."
1217106,3190011109,Missouri State Highway Patrol-Troop C,1556668800000,190237053,1,0,0,1,Personal Injury,FRANKLIN,NON-CITY OR UNINCORPORATED,C,1,1,0,1884,0.36,B ,N,MO 185,SP 185,Daylight,Other Non Collision,1,,Wed     ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.21535,-91.11949,0,05/01/2019,06:20:00,VEHICLE 1 WAS TRAVELING NORTHBOUND ON MISSOURI 185. DAMAGE OCCURRED AS A TREE WITH A DETERIORATED ROOT STRUCTURE FELL ON TOP OF VEHICLE 1.
1162905,3190011315,Missouri State Highway Patrol-Troop F,1556668800000,190237110,0,1,0,0,Fatal,MILLER,NON-CITY OR UNINCORPORATED,F,1,1,0,147,0.03,B ,S ,RT Y,PVT CREWS RD,Daylight,Fixed Object,2,,Wed     ,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,38.32077,-92.67127,1,05/01/2019,06:40:00,"FATALITY ACCIDENT NEXT OF KIN NOTIFIED---OCCURRED AS VEHICLE 1 CROSSED THE CENTER LINE, TRAVELED OFF THE LEFT SIDE OF THE ROADWAY AND STRUCK A TREE.  PRONOUNCED AT 0740 AT THE SCENE BY MILLER COUNTY CORONER TIM BRADLEY.  THIS IS TROOP F FATALITY NUMBER 1 FOR MAY AND NUMBER 14 FOR 2019."
1148006,3190011212,Missouri State Highway Patrol-Troop E,1556668800000,190237117,1,0,1,0,Personal Injury,STODDARD,NON-CITY OR UNINCORPORATED,E,1,1,0,675,0.13,A ,N,MO 51,CST RAILROAD ST NJ,Daylight,Fixed Object,2,,Wed     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.95826,-90.15536,0,05/01/2019,07:10:00,CRASH OCCURRED AS VEHICLE 1 RAN OFF THE RIGHT SIDE OF THE ROADWAY AND STRUCK A DITCH
1159209,3190011884,Missouri State Highway Patrol-Troop E,1556668800000,190237129,1,0,0,1,Personal Injury,SCOTT,SIKESTON,E,2,2,0,138,0.03,B ,S ,IS 55,ERM SOUTH IS 55 MILE 662,Daylight,Fixed Object,2,,Wed     ,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,36.87521,-89.53327,0,05/01/2019,07:15:00,"CRASH OCCURRED AS VEHICLE 1 HYDROPLANED TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY, OVERTURNED, AND STRUCK THE REAR OF VEHICLE 2"
793063,3190011289,Missouri State Highway Patrol-Troop A,1556668800000,190237146,2,0,1,1,Personal Injury,CASS,NON-CITY OR UNINCORPORATED,A,1,1,0,459,0.09,A ,W ,MO 58,BRIDGE B0226,Daylight,Fixed Object,2,,Wed     ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.77388,-94.23856,0,05/01/2019,07:24:00,CRASH OCCURRED AS VEH 1 WAS WESTBOUND ON M 58.  VEH 1 RAN OFF THE RIGHT SIDE OF THE ROADWAY AND STRUCK A UTILITY POLE.  ASSISTED BY CPL J E THUSS /1206/
897735,3190011059,Missouri State Highway Patrol-Troop D,1556668800000,190237168,2,0,2,0,Personal Injury,GREENE,NON-CITY OR UNINCORPORATED,D,3,3,0,0,0,AT,W ,US 60,CRD 205,Daylight,Motor Vehicle in Transport,1,61,Wed     ,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.12001,-93.17223,0,05/01/2019,07:35:00,CRASH OCCURRED AS VEHICLE #3 SLOWED DRASTICALLY DUE TO ANIMAL IN THE ROADWAY CAUSING VEHICLE #2 TO SLOW QUICKLY. VEHICLE #1 STRUCK VEHICLE #2 IN THE REAR AND WAS PUSHED INTO VEHICLE #3.
1193367,3190011135,Missouri State Highway Patrol-Troop F,1556668800000,190237170,30,0,30,0,Personal Injury,GASCONADE,NON-CITY OR UNINCORPORATED,F,2,2,0,1478,0.28,A ,N,MO 19,CRD BOHEMIAN HWY,Daylight,Motor Vehicle in Transport,1,61,Wed     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,38.29946,-91.48058,0,05/01/2019,07:38:00,OCCURRED AS VEHICLE 2 WAS STOPPED IN THE ROADWAY WITH EMERGENCY LIGHTS ACTIVATED LOADING CHILDREN AND WAS STRUCK IN THE REAR BY VEHICLE 1.
1140057,3190010940,Missouri State Highway Patrol-Troop E,1556668800000,190237172,1,0,1,0,Personal Injury,BUTLER,NON-CITY OR UNINCORPORATED,E,2,2,0,924,0.17,A ,N,MO 53,CRD 671,Daylight,Motor Vehicle in Transport,1,61,Wed     ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,36.59198,-90.22373,0,05/01/2019,07:35:00,CRASH OCCURRED AS VEHICLE TWO WAS STOPPED AND TRAFFIC AND WAS STRUCK IN REAR BY VEHICLE ONE
1229671,3190010936,Missouri State Highway Patrol-Troop C,1556668800000,190237275,1,0,1,0,Personal Injury,LINCOLN,NON-CITY OR UNINCORPORATED,C,2,2,0,18,0,A ,S ,US 61,RT E,Daylight,Motor Vehicle in Transport,1,61,Wed     ,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,39.12804,-90.96492,0,05/01/2019,08:22:00,VEHICLE 1 FAILED TO YIELD TO VEHICLE 2 AND PULLED INTO THE PATH OF VEHICLE 2. VEHICLE 2 STRUCK VEHICLE 1.
845969,3190011153,Missouri State Highway Patrol-Troop A,1556668800000,190237303,1,0,1,0,Personal Injury,JOHNSON,NON-CITY OR UNINCORPORATED,A,1,1,0,660,0.12,B ,N,MO 23,DOD ARNOLD AVE,Daylight,Fixed Object,2,,Wed     ,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.71407,-93.56093,0,05/01/2019,07:48:00,"CRASH OCCURRED AS VEHICLE 1 BEGAN TO SKID ON WET ROADWAY, STRUCK A SIGN AND IMPACTED AN EMBANKMENT."
1271985,3190011449,Missouri State Highway Patrol-Troop C,1556668800000,190237438,1,0,1,0,Personal Injury,PERRY,NON-CITY OR UNINCORPORATED,C,2,2,0,36,0.01,B ,S ,RT M,RP 122,Daylight,Motor Vehicle in Transport,1,64,Wed     ,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,37.78399,-89.93775,0,05/01/2019,09:50:00,DRIVER 2 FAILED TO SEE VEHICLE 1 APPROACHING. VEHICLE 2 ATTEMPTED TO MAKE A RIGHT TURN ONTO ROUTE M. THE FRONT LEFT OF VEHICLE 2 STRUCK THE FRONT RIGHT OF VEHICLE 1.
866240,3190011689,Missouri State Highway Patrol-Troop A,1556668800000,190238021,2,0,0,2,Personal Injury,PETTIS,NON-CITY OR UNINCORPORATED,A,1,1,0,400,0.08,B ,W ,RT Y,CRD MORTON ROAD,Daylight,Fixed Object,2,,Wed     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.70839,-93.49444,0,05/01/2019,15:00:00,"OCCURRED AS VEH1 TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY AND STRUCK AN EMBANKMENT, AND OVERTURNED. BOTH PASSENGERS WERE EJECTED. ASSISTED BY MSGT. D. S. GREEN /650/ ABD TPR. A. J. FOSS /820/."
1501490,3190010956,Missouri State Highway Patrol-Troop H,1556668800000,190238312,1,0,1,0,Personal Injury,ATCHISON,NON-CITY OR UNINCORPORATED,H,1,1,0,1056,0.2,B ,S ,US 59,CRD 140 ST,Daylight,Overturn,2,,Wed     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,40.52743,-95.39295,0,05/01/2019,16:54:00,"CRASH OCCURRED AS VEHICLE 1 WAS NORTHBOUND ON US 59. VEHICLE 1 WENT ACROSS THE CENTERLINE AND OFF THE WEST SIDE OF THE ROADWAY, OVERTURNED ONTO THE DRIVER'S SIDE AND STRUCK A CLUSTER OF TREES.  VEHICLE 1 CAME TO REST ON ITS SIDE FACING NORTH. ASSISTED BY ATCHISON COUNTY SO, TARKIO PD, WESTBORO FIRE DEPT; CVI D D VETTE (W028) AND CVI D S MELVIN (W156)."
1269326,3190011917,Missouri State Highway Patrol-Troop C,1556668800000,190238357,1,0,1,0,Personal Injury,JEFFERSON,NON-CITY OR UNINCORPORATED,C,3,3,0,110,0.02,B ,N,RP 6262,MO 141,Daylight,Motor Vehicle in Transport,1,61,Wed     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,38.46114,-90.42368,0,05/01/2019,17:12:00,VEHICLES 1 AND 2 WERE STOPPED IN TRAFFIC EASTBOUND ON HIGHWAY 21 RAMP TO 141. VEHICLE 3 WAS FOLLOWING AND FAILED TO STOP. THE FRONT OF VEHICLE 3 STRUCK THE REAR OF VEHICLE 2. THE IMPACT CAUSED THE FRONT OF VEHICLE 2 TO STRIKE THE REAR OF VEHICLE 1.
1304269,3190010835,Missouri State Highway Patrol-Troop C,1556668800000,190238381,1,0,1,0,Personal Injury,ST. LOUIS,CREVE COEUR,C,3,3,0,58,0.01,B ,W ,IS 270,RP 6472,Daylight,Motor Vehicle in Transport,1,61,Wed     ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.65845,-90.44849,0,05/01/2019,17:25:00,"DRIVER 1 FAILED TO NOTICE VEHICLE 2 SLOWING FOR TRAFFIC CONGESTION AHEAD, CAUSING THE FRONT OF VEHICLE 1 TO STRIKE THE REAR OF VEHICLE 2. VEHICLE 2 THEN STRUCK THE REAR OF VEHICLE 3."
1197579,3190011270,Missouri State Highway Patrol-Troop B,1556668800000,190238455,1,0,1,0,Personal Injury,CHARITON,NON-CITY OR UNINCORPORATED,B,1,1,0,543,0.1,B ,E ,CRD HAMDEN RD,MO 129,Daylight,Fixed Object,2,,Wed     ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,39.57756,-92.79323,0,05/01/2019,17:55:00,VEHICLE 1 TRAVELED OFF THE LEFT SIDE OF THE ROADWAY AND STRUCK A DITCH.  ASSISTED BY CHARITON COUNTY SHERIFF'S OFFICE AND BYNUMVILLE FIRE DEPARTMENT.
1217105,3190011090,Missouri State Highway Patrol-Troop C,1556668800000,190238556,1,0,1,0,Personal Injury,FRANKLIN,NON-CITY OR UNINCORPORATED,C,2,2,0,4224,0.8,A ,N,MO 185,CRD SLEEPY HOLLOW ROAD,Daylight,Motor Vehicle in Transport,1,60,Wed     ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.21031,-91.07416,0,05/01/2019,18:55:00,VEHICLE 1 WAS MAKING A LEFT TURN INTO THE CONSERVATION AREA AND TRAVELED INTO THE PATH OF VEHICLE.
862427,3190010923,Missouri State Highway Patrol-Troop A,1556668800000,190238626,1,0,1,0,Personal Injury,JACKSON,NON-CITY OR UNINCORPORATED,A,1,1,0,1584,0.3,B ,N,RT F,CRD E GRAYUM RD,Daylight,Fixed Object,2,,Wed     ,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.89943,-94.1339,0,05/01/2019,19:30:00,"CRASH OCCURRED AS VEHICLE 1 LOST CONTROL, TRAVELED OFF THE ROADWAY AND OVERTURNED."
1210726,3190011461,Missouri State Highway Patrol-Troop C,1556668800000,190238890,1,0,1,0,Personal Injury,ST. LOUIS,BERKELEY,C,1,1,0,606,0.11,A ,W ,IS 170,ERM NORTH IS 170 MILE 84,Dark-Unlighted,Fixed Object,2,,Wed     ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.74034,-90.3353,0,05/01/2019,22:55:00,VEHICLE 1 OVERCORRECTED AND RAN OFF THE LEFT SIDE OF THE ROAD AND OVERTURNED.  ASSISTED BY CPL. V. M. KASPUT (1339)
1039277,3190012014,Missouri State Highway Patrol-Troop I,1556755200000,190239004,2,0,2,0,Personal Injury,PULASKI,WAYNESVILLE,I,1,1,0,5280,1,B ,W ,IS 44,RT H,Dark-Unlighted,Overturn,2,,Thu     ,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.81386,-92.20781,0,05/02/2019,04:25:00,"DRIVER 1 FELL ASLEEP, VEHICLE 1 TRAVELED OFF OF THE RIGHT SIDE OF THE ROADWAY. DRIVER 1  OVER CORRECTED AND TRAVELED OFF THE LEFT SIDE OF THE ROADWAY. VEHICLE 1 STRUCK THE MEDIAN CABLE AND OVERTURNED. ASSISTED BY CPL K. D. RAPIER, (1358), TPR J. E. BELLERS, (160), TPR B. C. ROWDEN, (1431), TPR N. W. SUMMERS, (1412), WAYNESVILLE POLICE DEPARTMENT,  AND WAYNESVILLE RURAL FIRE DEPARTMENT."
1210315,3190011825,Missouri State Highway Patrol-Troop F,1556755200000,190239021,1,0,1,0,Personal Injury,COLE,NON-CITY OR UNINCORPORATED,F,1,1,0,691,0.13,B ,E ,CRD SCHEULER FERRY RD,PVT SPRING HILL LN,Dark-Unlighted,Fixed Object,2,,Thu     ,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,38.34466,-92.21356,0,05/02/2019,05:55:00,"OCCURRED AS DRIVER 1 FAILED TO NEGOTIATE A CURVE, CAUSING VEHICLE 1 TO TRAVEL OFF THE RIGHT SIDE OF THE ROADWAY AND STRIKE  A DITCH."
1148010,3190011501,Missouri State Highway Patrol-Troop E,1556755200000,190239029,1,0,1,0,Personal Injury,STODDARD,NON-CITY OR UNINCORPORATED,E,1,1,0,2043,0.39,A ,S ,MO 25,CRD 732,Dark-Unlighted,Fixed Object,2,,Thu     ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.75422,-89.9645,0,05/02/2019,06:15:00,"CRASH OCCURRED AS VEHICLE ONE WAS SOUTHBOUND, OVER TAKING A VEHICLE. HYDROPLANNED OFF OF THE RIGHT SIDE OF THE ROADWAY AND OVERTURNED"
921334,3190012246,Missouri State Highway Patrol-Troop D,1556755200000,190239146,3,0,3,0,Personal Injury,LAWRENCE,NON-CITY OR UNINCORPORATED,D,2,2,0,0,0,AT,N,CRD 1220,CRD 2230,Daylight,Motor Vehicle in Transport,1,64,Thu     ,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,36.93864,-93.66506,0,05/02/2019,07:40:00,CRASH OCCURRED AS VEH 1 PULLED INTO PATH OF VEH 2.
1186399,3190011636,Missouri State Highway Patrol-Troop F,1556755200000,190239162,1,0,1,0,Personal Injury,BOONE,NON-CITY OR UNINCORPORATED,F,1,1,0,110,0.02,A ,W ,IS 70,BRIDGE L0962,Daylight,Fixed Object,2,,Thu     ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.96096,-92.54314,0,05/02/2019,07:45:00,"OCCURRED AS VEHICLE 1 HYDROPLANED AND TRAVELED OFF THE LEFT SIDE OF THE ROADWAY STRIKING THE WALL, THEN RETURNED TO THE ROADWAY AND TRAVELED OFF THE RIGHT SIDE OF THE ROADWAY STRIKING THE OPPOSITE WALL."
1115531,3190010942,Missouri State Highway Patrol-Troop E,1556755200000,190239378,2,0,2,0,Personal Injury,MISSISSIPPI,NON-CITY OR UNINCORPORATED,E,1,1,0,72,0.01,A ,E ,US 60,CRD NALLY LANE,Daylight,Overturn,2,,Thu     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,36.94252,-89.17819,0,05/02/2019,09:55:00,"CRASH OCCURRED AS VEHICLE 1 CROSSED CENTER LINE, OVERCORRRECTED, RAN OFF RIGHT SIDE OF ROADWAY AND OVERTURN"
1148012,3190011092,Missouri State Highway Patrol-Troop E,1556755200000,190239471,1,0,1,0,Personal Injury,STODDARD,NON-CITY OR UNINCORPORATED,E,1,1,0,2597,0.49,A ,S ,MO 25,CRD 732,Daylight,Fixed Object,2,,Thu     ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.7527,-89.96455,0,05/02/2019,10:40:00,CRASH OCCURRED AS VEHICLE SLID OFF THE RIGHT SIDE OF THE ROADWAY STRUCK A DITCH AND OVER TURNED
1329204,3190011306,Missouri State Highway Patrol-Troop G,1556841600000,190239472,1,0,1,0,Personal Injury,OREGON,NON-CITY OR UNINCORPORATED,G,1,1,0,12,0,B ,E ,CRD 358,CRD 355,Daylight,Animal,1,,Thu     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5001,-91.54581,0,05/02/2019,10:45:00,CRASH OCCURRED AS VEHICLE ONE STRUCK AN ANIMAL IN THE ROADWAY EJECTING THE DRIVER
1329205,3190011299,Missouri State Highway Patrol-Troop G,1556755200000,190239715,1,0,1,0,Personal Injury,OREGON,NON-CITY OR UNINCORPORATED,G,2,2,0,528,0.1,B ,S ,US 63,CRD 366 SJ,Daylight,Motor Vehicle in Transport,1,62,Thu     ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.58375,-91.61346,0,05/02/2019,13:00:00,CRASH OCCURRED AS VEHICLE ONE LOST CONTROL ON THE RAIN SOAKED ROADWAY CROSSED THE CENTERLINE AND STRUCK VEHICLE TWO
1261297,3190011377,Missouri State Highway Patrol-Troop C,1556755200000,190239763,1,0,1,0,Personal Injury,ST. LOUIS,NORWOOD COURT,C,1,1,0,84,0.02,B ,E ,IS 70,RP 6407,Daylight,Fixed Object,2,,Thu     ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38.71218,-90.28826,0,05/02/2019,13:07:00,"VEHICLE 1 WAS TRAVELING TOO FAST FOR CONDITIONS AND HYDROPLANED, STRIKING THE GUARDRAIL."
1212730,3190011708,Missouri State Highway Patrol-Troop C,1557100800000,190239884,1,0,0,1,Personal Injury,WASHINGTON,NON-CITY OR UNINCORPORATED,C,1,1,0,443,0.08,A ,S ,MO 21,CRD HEDRICK RD,Daylight,Fixed Object,2,,Thu     ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.00639,-90.76209,0,05/02/2019,14:10:00,"VEHICLE 1 WAS TRAVELING SOUTHBOUND ON MO 21. VEHICLE 1 RAN OFF THE RIGHT SIDE OF THE ROADWAY, STRUCK A DITCH, WENT AIRBORNE, AND STRUCK TWO TREES."
919233,3190011572,Missouri State Highway Patrol-Troop D,1556755200000,190240103,1,0,1,0,Personal Injury,LAWRENCE,MILLER,D,4,4,0,116,0.02,B ,S ,MO 39,CST 1ST ST,Daylight,Motor Vehicle in Transport,1,61,Thu     ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37.21373,-93.84526,0,05/02/2019,15:50:00,"CRASH OCCURRED AS VEHICLE #1,2,3 WERE STOPPED IN TRAFFIC WHEN VEHICLE #4 STRUCK REAR OF VEHICLE #3 WHICH WAS PUSHED INTO VEHICLE #2 AND VEHICLE #1."
1229686,3190012361,Missouri State Highway Patrol-Troop C,1556755200000,190240238,3,0,2,1,Personal Injury,LINCOLN,NON-CITY OR UNINCORPORATED,C,2,2,0,0,0,AT,N,US 61,CST DUGAN LN,Daylight,Motor Vehicle in Transport,1,64,Thu     ,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,39.00198,-90.97404,0,05/02/2019,16:40:00,"VEHICLE #2 WAS TRAVELING NORTHBOUND ON US 61 IN LANE 1, APPROACHING DUGAN LANE. VEHICLE #1 ENTERED US 61 FROM DUGAN LANE, TRAVELING WEST, AND ENTERED THE PATH OF VEHICLE #2.  THE FRONT RIGHT CORNER OF VEHICLE #2 STRUCK THE LEFT SIDE OF VEHICLE #1."
1130777,3190011798,Missouri State Highway Patrol-Troop E,1556755200000,190240246,1,0,0,1,Personal Injury,CAPE GIRARDEAU,NON-CITY OR UNINCORPORATED,E,1,1,0,1056,0.2,B ,S ,MO 25,CRD 316,Daylight,Fixed Object,2,,Thu     ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.34481,-89.66174,0,05/02/2019,16:45:00,CRASH OCCURRED AS VEHICLE ONE RAN OFF RIGHT SIDE OF THE ROADWAY AND STRUCK TWO TREES
897700,3190011467,Missouri State Highway Patrol-Troop D,1556755200000,190240321,2,0,2,0,Personal Injury,GREENE,NON-CITY OR UNINCORPORATED,D,2,2,0,0,0,AT,N,MO 125,RT YY,Daylight,Motor Vehicle in Transport,1,64,Thu     ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,37.22179,-93.13599,0,05/02/2019,17:15:00,CRASH OCCURRED AS VEHICLE 1 RAN STOP SIGN AND STRUCK VEHICLE 2 ON THE RIGHT SIDE THEN OVERTURNED.
1188248,3190011178,Missouri State Highway Patrol-Troop B,1556755200000,190240443,6,0,6,0,Personal Injury,ADAIR,NON-CITY OR UNINCORPORATED,B,2,2,0,0,0,AT,N,US 63,CRD ARCHER LN,Daylight,Motor Vehicle in Transport,1,64,Thu     ,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,40.05148,-92.4953,0,05/02/2019,18:15:00,"VEHICLE 1 ATTEMPTED TO CROSS US-63, FAILED TO YIELD TO VEHICLE 2 AND WAS STRUCK. ASSISTED BY THE LA PLATA POLICE DEPARTMENT, LA PLATA FIRE DEPARTMENT, MACON COUNTY EMS, ADAIR COUNTY AMBULANCE, KIRKSVILLE FIRE DEPARTMENT AND THE ADAIR COUNTY SHERIFF'S DEPARTMENT."
1190412,3190011493,Missouri State Highway Patrol-Troop B,1556755200000,190240470,2,0,2,0,Personal Injury,SHELBY,NON-CITY OR UNINCORPORATED,B,2,2,0,46,0.01,B ,S ,MO 151,BRIDGE L0167,Daylight,Motor Vehicle in Transport,1,60,Thu     ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.83002,-92.22995,0,05/02/2019,18:31:00,"VEHICLE 1 CROSSED THE CENTER LINE, STRUCK VEHICLE 2 HEAD ON AND VEHICLE 1 OVERTURNED. ASSISTED BY CPL. PORTER #782, SHELBY COUNTY SHERIFF'S DEPARTMENT, CLARENCE FIRE DEPARTMENT, CLARENCE POLICE DEPARTMENT AND THE SALT RIVER AMBULANCE."
